name,ingredients
Baked Oatmeal Cups,"nonstick cooking spray, for greasing, 1 ½ cups milk (360 mL), ½ cup applesauce (125 g), ¼ cup nut or sunflower butter (60 g), ¼ cup maple syrup (55 g), 2 teaspoons vanilla extract, 2 large eggs, 3 cups old-fashioned oats (300 g), 1 teaspoon baking powder, ½ teaspoon kosher salt, 1 teaspoon ground cinnamon, topping of choice"
Quick And Easy Tomato Avocado Melt,"1 english muffin, split in half, 2 slices mozzarella, 1 roma tomato, 1 ripe avocado, salt, to taste, cayenne pepper, to taste"
Pesto Twist Pasta,"1 lb fusilli pasta (455 g), or rotini pasta, 2 cups fresh basil leaf (80 g), washed and thoroughly dried, 1 clove garlic, ¼ cup pine nuts (35 g), ½ cup extra virgin olive oil (120 mL), ¼ cup water (60 g), cold, salt, to taste, pepper, to taste, ½ cup grated parmesan cheese (55 g)"
Strawberry Crepe Hearts,"¼ cup unsalted butter (60 g), 1/2 stick, melted, 3 tablespoons granulated sugar, 3 large eggs, 3 cups whole milk, 2 cups all-purpose flour (250 g), 1 pinch salt, 2 ½ cups fresh whipped cream (125 g), for serving, strawberry, sliced, for serving"
Cinnamon Coffee Smoothie,"1 banana, sliced, ½ cup oats (50 g), ½ cup vanilla yogurt (120 g), 1 teaspoon cinnamon, plus more for serving, 1 tablespoon agave nectar, 1 cup coffee (240 mL), 1 cup cashew milk (240 mL), 2 cups ice (280 g)"
Fried Mac ‘n’ Cheese Sticks,"8 oz elbow pasta (225 g), 4 tablespoons butter, 2 ¼ cups flour, divided, 2 cups milk (480 mL), 1 teaspoon salt, ½ teaspoon black pepper, 2 cups shredded sharp cheddar cheese (200 g), peanut or vegetable oil, for frying, 4 eggs, beaten, 2 cups bread crumbs (230 g)"
Crunchy Churro French Toast Sticks,"1 loaf brioche bread, 3 eggs, 3 tablespoons milk, 2 teaspoons brown sugar, 2 teaspoons cinnamon, 1 teaspoon vanilla, 2 cups cornflake (50 g), 2 tablespoons butter, 1 ½ cups cinnamon sugar (300 g)"
2-ingredient Pasta,"1 cup shredded mozzarella cheese (100 g), 1 egg yolk"
Spinach And Feta Baked Egg Cups,"6 large eggs, ½ cup baby spinach (20 g), roughly chopped, ¼ cup crumbled feta cheese (40 g), ¼ cup diced tomato (50 g), about half a Roma tomato, ½ teaspoon salt, ¼ teaspoon ground black pepper"
Buffalo Chickpea Sliders,"15 oz chickpeas (425 g), 3 cans, drained and rinsed, 5 tablespoons buffalo sauce, 4 tablespoons vegan mayonnaise, 1 tablespoon garlic powder, 1 tablespoon onion powder, 1 ½ teaspoons salt, ½ teaspoon pepper, ¾ cup vegan mayonnaise (185 g), 1 ½ tablespoons unsweetened almond milk, 1 ½ teaspoons apple cider vinegar, ½ teaspoon lemon juice, 1 teaspoon garlic powder, ½ teaspoon onion powder, ⅛ teaspoon paprika, ¼ teaspoon salt, ⅛ teaspoon pepper, 1 teaspoon fresh parsley, chopped, ½ teaspoon fresh dill, chopped, 12 slider buns, 6 leaves romaine lettuce, 12 slices tomato, 12 slices red onion"
Mixed Berry Frozen Yogurt,"1 cup frozen blueberry (100 g), 1 cup frozen strawberry (150 g), 1 cup frozen raspberry (125 g), 1 cup vanilla yogurt (245 g), 3 tablespoons honey"
2-Ingredient Dough Bagels,"1 ¾ cups self-rising flour (220 g), plus more for dusting, 1 cup greek yogurt (245 g), 1 egg, beaten, 4 tablespoons everything seasoning, to taste"
Spanish Omelette,"1 onion, thinly sliced, 3 potatoes, thinly sliced, 2 cups olive oil (500 mL), 6 eggs, 1 pinch salt"
Rainbow Fruit Salad With Honey Lime Dressing,"1 lb fresh strawberrie (455 g), 2 mangoes, 4 kiwis, 2 bananas, 12 oz fresh blueberries (340 g), 2 tablespoons honey, 1 tablespoon lime, juiced"
Onion Rings,"nonstick cooking spray, optional, 1 large white onion, or large yellow onion, 1 cup whole wheat breadcrumbs (115 g), or panko bread crumbs (50 g), ½ cup grated parmesan cheese (55 g), 2 teaspoons garlic powder, 1 teaspoon paprika, 1 teaspoon dried oregano, 1 teaspoon dried basil, 1 teaspoon salt, ½ teaspoon pepper, 3 large eggs, beaten, 1 cup all-purpose flour (125 g), dipping sauce, of your choice, optional"
Fresh Corn Chowder,"1 tablespoon oil, 3 cloves garlic, minced, salt, to taste, pepper, to taste, 1 onion, diced, 1 red bell pepper, diced, 1 potato, cubed, 1 ear corn, kernels removed, 6 cups vegetable broth (1 ½ L), 2 cups water (480 mL), 1 tablespoon dried thyme, 2 tablespoons paprika, 1 bay leaf, 1 cup milk (240 mL), milk alternative"
No-Bake Spring Berry Pie,"10 graham crackers, ½ cup melted butter (110 g), melted, 8 oz cream cheese (225 g), softened, ¼ cup maple syrup (55 g), 1 cup blueberry (100 g), 1 cup strawberry (165 g), 4 tablespoons water, 2 tablespoons lemon juice, about half a lemon, ¼ cup sugar (55 g), 2 tablespoons cornstarch"
Aligot (Cheesy Potatoes),"1 ½ lb yukon gold potato (680 g), peeled and cut into 1-inch (2 cm) pieces, 2 cloves garlic, peeled, 5 cups cold water (1.18 L), salt, to taste, ½ cup butter (115 g), cubed, 1 cup heavy cream (240 mL), 2 ½ cups shredded cheese (250 g), such as Swiss, Comté, Fontina or Gruyère"
Black Bean Vegetarian Soup,"2 tablespoons olive oil, ½ medium yellow onion, diced, 2 cloves garlic, minced, 1 teaspoon chili powder, 1 cup tomato (200 g), with juice, 15 oz canned black bean (425 g), 2 cans, drained, 3 cups water (720 mL), 1 teaspoon kosher salt, ½ teaspoon ground black pepper, 2 tablespoons red onion, diced, 2 tablespoons fresh cilantro, chopped"
Breakfast Granola Cups,"2 bananas, ⅓ cup honey (100 g), 1 teaspoon almond extract, 1 ¼ cups rolled oats (125 g), 1 teaspoon cinnamon, 1 pinch salt, yogurt, blueberry, raspberry"
Arroz Con Gandules,"½ small bunch fresh cilantro, ¼ white onion, roughly chopped, ¼ red bell pepper, roughly chopped, ¼ green bell pepper, roughly chopped, 4 cloves garlic, ½ teaspoon ground cumin, ½ teaspoon dried oregano, ¼ cup canola oil (60 mL), 10 pimento-stuffed spanish olives, thinly sliced into rounds, 1 tomato sauce, 2 teaspoons dried adobo seasoning, 2 packets Sazón with culantro and achiote seasoning, 1 can pigeon peas, drained, 3 cups water (720 mL), 3 ⅓ cups medium grain white rice (465 g)"
Southwestern Veggie-Packed Tater Tot Casserole,"1 head cauliflower, 1 tablespoon olive oil, 2 cloves garlic, minced, ½ medium yellow onion, diced, 1 cup frozen corn (175 g), 1 ½ cups shredded carrot (150 g), 15 oz black beans (425 g), 1 can, drained and rinsed, ¼ cup all-purpose flour (30 g), 1 teaspoon chili powder, 1 teaspoon kosher salt, 2 cups whole milk (480 mL), 1 cup diced tomato (200 g), 1 can with juices, 1 cup shredded mozzarella cheese (100 g), 28 oz frozen tater tot (795 g), 1 bag, 1 small tomato, diced, ½ medium red onion, diced, 1 jalapeño, thinly sliced, ¼ cup fresh cilantro (10 g), chopped"
Pizza Margherita,"4 cups bread flour (480 g), 2 ½ tablespoons kosher salt, divided, 1 tablespoon sugar, 2 cups warm water (470 mL), 1 ½ teaspoons active dry yeast, 3 tablespoons extra virgin olive oil, 28 oz whole tomatoes (795 g), san marzano or other good quality tomatoes, 4 cloves garlic, 1 lb fresh mozzarella cheese (455 g), sliced 1/2-inch (1 1/4 cm) thick, 2 cups fresh basil (80 g)"
After School Banana Roll-Ups,"1 flour tortilla, burrito sized, 2 tablespoons almond butter, 1 banana, peeled"
Stir-Fry Tofu That Tastes Like Chicken,"14 oz extra firm tofu (395 g), 3 tablespoons low sodium tamari, 2 tablespoons maple syrup, 1 ½ tablespoons rice vinegar, ½ teaspoon fresh ginger, minced, 2 garlics, ½ tablespoon toasted sesame oil, ¼ cup grapeseed oil (60 mL), or other neutral oil, plus 1 tablespoon, divided"
6-Minute Apple Crisp,"1 honeycrisp apple, 1 tablespoon water, ¼ teaspoon cinnamon, 1 tablespoon brown sugar, 1 teaspoon all purpose flour, 1 pinch kosher salt, 3 tablespoons old fashion oat, 1 tablespoon all purpose flour, 1 tablespoon brown sugar, ¼ teaspoon cinnamon, plus more for topping, 1 pinch kosher salt, 2 tablespoons unsalted butter, softened, whipped cream, for serving"
Middle Eastern Pita Salad (Fattoush Salad),"2 small pita rounds, ½ cup olive oil (120 mL), plus 2 tbs, salt, to taste, 2 medium hearts romaine lettuce, 1 medium cucumber, 2 cups cherry tomato (400 g), 5 scallions, ½ cup radish (60 g), sliced, 1 red bell pepper, seeded and diced, 2 cups fresh parsley (80 g), chopped, 1 cup fresh mint (40 g), chopped, 1 ½ lemons, juiced, 1 tablespoon white wine vinegar, 2 cloves garlic, minced, 2 teaspoons ground sumac, or lemon zest, ¼ teaspoon allspice, pepper, to taste"
Vegetarian Potstickers,"3 tablespoons neutral oil, plus 2 teaspoons, divided, 1 finely diced yellow onion, 1 tablespoon minced fresh ginger, 1 tablespoon minced garlic, 2 cups finely diced mushrooms (150 g), ¼ cup finely diced bell pepper (25 g), finely diced, 2 cups shredded cabbage (200 g), 2 cups shredded carrots (220 g), kosher salt, to taste, freshly ground black pepper, to taste, 1 tablespoon chopped fresh cilantro, 1 cup finely chopped green onions (150 g), 2 tablespoons soy sauce, plus more for serving, 2 teaspoons sesame oil, 3 tablespoons cooking sherry, 1 teaspoon sugar, wonton wrapper, ¼ cup water (60 mL), plus more for sealing dumplings, dipping sauce"
Garlic Parmesan Roasted Chickpeas,"15 oz chickpeas (400 g), 1 can, drained and rinsed, 1 tablespoon olive oil, 2 cloves garlic, minced, 1 teaspoon italian herb, 2 tablespoons grated parmesan cheese"
Four Cheese Mac 'n' Cheese,"1 box mac 'n' cheese, ¼ cup grated monterey jack cheese (30 g), ¼ cup grated mozzarella cheese (30 g), ¼ cup grated cheddar cheese (30 g), ¼ cup grated parmesan cheese (30 g), pepper, to taste"
One-Pot Butternut Squash Pilaf,"2 tablespoons olive oil, 1 small yellow onion, diced, 2 cloves garlic, minced, 1 teaspoon fresh thyme, 1 ½ cups arborio rice (345 g), 1 teaspoon kosher salt, freshly ground black pepper, to taste, ½ cup dry white wine (120 mL), 4 cups butternut squash (820 g), cubed, 4 cups vegetable broth (945 mL), finely chopped fresh parsley, for garnish"
Cauliflower “Meat” Quesadillas,"1 medium head cauliflower, washed, 5 oz mushroom (140 g), such as baby bella, cleaned and quartered, 1 ½ tablespoons olive oil, 1 medium yellow onion, minced, 2 cloves garlic, minced, 2 teaspoons ground cumin, 1 ½ teaspoons smoked paprika, 2 tablespoons chili powder, 2 tablespoons soy sauce, salt, to taste, pepper, to taste, large flour tortilla, shredded mexican cheese blend, onion, carmelized, green pepper, carmelized"
Strawberry Rose Crepe Cake,"2 cups all-purpose flour (250 g), ¼ cup unsalted butter (60 g), 1/2 stick, melted, 3 tablespoons granulated sugar, 3 large eggs, 3 cups whole milk (720 mL), 8 oz cream cheese (225 g), 3 tablespoons sugar, ⅓ cup heavy cream (80 mL), 1 cup strawberry (150 g), thinly sliced"
Carrot Cake Cookies,"4 oz cream cheese (110 g), softened, 1 ¾ cups powdered sugar (210 g), 1 tablespoon all purpose flour, 1 teaspoon vanilla extract, 2 cups all purpose flour (250 g), ½ teaspoon baking soda, ½ teaspoon kosher salt, 12 tablespoons unsalted butter, ½ cup sugar (100 g), 1 cup brown sugar (220 g), packed, 2 large eggs, 1 tablespoon vanilla extract, 1 teaspoon cinnamon, 1 cup carrot (110 g), shredded, 1 cup raisin (150 g), ½ cup pecan (60 g), chopped"
Garlic Parmesan And Herb Pita Chips,"1 pita bread, 2 tablespoons olive oil, 1 teaspoon vegetarian parmesan cheese, 1 teaspoon garlic, minced, 1 teaspoon fresh parsley, chopped"
Mushroom And Garlic Quinoa Salad,"2 tablespoons olive oil, 1 lb mushroom (455 g), 1 tablespoon dried thyme, 1 teaspoon salt, 3 cloves garlic, minced, 1 ½ cups vegetable stock (355 mL), 1 cup water (235 mL), 1 cup quinoa (170 g), cheese, of choice, grated to serve"
Strawberry Pretzel Cheesecake,"2 ½ cups mini pretzel (60 g), 10 tablespoons unsalted butter, melted, 8 oz cream cheese (225 g), 2 packages, at room temperature, 1 ½ cups powdered sugar (180 g), 1 teaspoon vanilla extract, ½ cup sour cream (115 g), 1 cup whipped cream (240 mL), 2 cups water (480 mL), 6 oz strawberry gelatin (170 g), 1 lb strawberry (455 g), hulled and sliced"
Slow Cooker Mashed Potatoes,"4 lb potato (2 kg), peeled and diced, 1 ½ cups butter (345 g), 1 tablespoon salt, 1 teaspoon pepper, 1 cup water (240 mL), 1 ½ cups milk (360 mL), warm, 2 tablespoons chives, optional"
Tom Yum Soup,"2 stalks lemongrass, 2 thai red chili peppers, sliced, 3 cloves garlic, minced, 1 tablespoon galangal, minced, 1 tablespoon refined coconut oil, 5 cups vegetable broth (1.2 L), 1 large tomato, diced, 5 lime leaves, 1 cup coconut milk (240 mL), 2 tablespoons soy sauce, 7 oz extra firm tofu (200 g), cubed, 6 oz cremini mushroom (165 g), sliced, ¼ cup lime juice, 1 tablespoon agave, salt, to taste, fresh cilantro leaf, for garnish"
Beer-battered Onion Rings By Martha Stewart,"2 large white onions, 6 cups ice water (1.4 L), 2 cups all-purpose flour (250 g), divided, 1 teaspoon coarse salt, plus more for sprinkling, ¼ teaspoon white pepper, ½ teaspoon baking powder, 1 cup beer (240 mL), lager or pilsner, 2 tablespoons ice water, peanut oil, for frying"
Cheesy French Pull-Apart Bread,"1 loaf whole wheat bread, 4 ½ cups low-moisture mozzarella (500 g), cut into about twenty pieces, 2 cups white chedder (200 g), grated, or comte cheese, salt, to taste, pepper, to taste, 1 handful parsley, chopped, 3 tablespoons butter"
Dairy-Free Fettuccine Alfredo Pasta,"1 cup cashews, 3 cups boiling water, ¾ cup water, ½ medium onion, diced, 3 tablespoons nutritional yeast, 3 cloves garlic, 1 teaspoon dried rosemary, 1 teaspoon pepper, 1 teaspoon salt, 1 teaspoon lemon juice, 1 box fettuccine pasta,  cooked, fresh parsley, chopped"
Chocolate Peanut Butter Oat Balls,"1 ½ cups peanut butter (360 g), ⅓ cup honey (115 g), ¾ cup oats (65 g), ½ cup mini chocolate chips (85 g), 3 cups chocolate (510 g), melted"
Blueberry Muffin Mug,"3 tablespoons fresh blueberry, ¼ cup oat flour (25 g), ½ teaspoon baking powder, 2 tablespoons honey, 1 egg white, ½ teaspoon nutmeg"
Black Bean & Quinoa Snack Bowl,"¼ cup quinoa (40 g), cooked, ¼ cup black beans (40 g), ¼ cup red onion (35 g), diced, 2 tablespoons corn, 1 tablespoon fresh cilantro, 1 teaspoon lime juice, salt, to taste, pepper, to taste"
Cranberry Pecan Cheese Ball,"8 oz cream cheese (225 g), softened, 1 ½ cups shredded sharp cheddar cheese (150 g), ⅓ cup dried cranberry (40 g), ⅓ cup chopped pecan (40 g), plus more for coating, ¼ cup sliced green onion (50 g), 1 package crackers, for serving"
Caramel Apple Hand Pies,"3 granny smith apples, ½ cup granulated sugar (100 g), 2 tablespoons cornstarch, 2 teaspoons cinnamon, ½ teaspoon salt, 2 shells pie dough, thawed and prepared, 1 medium egg, beaten, ¼ cup unsalted butter (60 g), 1/2 stick, 1 cup brown sugar (220 g), 1 teaspoon vanilla, ½ teaspoon salt, ¼ cup honey (85 g)"
Make-Ahead Mixed Berry Parfaits,"½ cup yogurt (125 g), ½ cup granola (60 g), 1 cup mixed berries (100 g), honey, optional"
Poached Eggs In Tomato Sauce (Shakshouka),"1 ½ tablespoons oil, 3 cloves garlic, minced, 1 small onion, chopped, 2 cups crushed tomato (485 g), 1 tablespoon worcestershire sauce, ½ teaspoon cayenne pepper, ½ teaspoon cumin, ½ teaspoon paprika, 1 tomato, diced, ¼ cup fresh parsley (10 g), 3 eggs, room temperature, parsley, chopped, to garnish, feta cheese, to garnish"
Tamagoyaki (Japanese Egg Omelet),"⅛ teaspoon dashi powder, ⅛ teaspoon salt, ¼ teaspoon soy sauce, ½ tablespoon sugar, ¼ cup water (60 mL), 2 eggs, oil, for brushing"
Garlic Parmesan Potato Stackers,"10 russet potatoes, ¼ cup melted butter, ¼ cup heavy cream, 1 ½ cups shredded parmesan cheese (165 g), 1 tablespoon garlic powder, 1 teaspoon salt, 1 teaspoon pepper, nonstick cooking spray, for greasing, sour cream, for serving"
Soothing Lemon Ginger Tea,"4 cups water (1 L), 1 lemon, 1 piece ginger, 2-3 inch (5-7 cm), 2 teaspoons honey, or preferred sweetener"
Veggie-Packed Lentil Loaf,"2 tablespoons flax meal, 6 tablespoons water, olive oil, to taste, 1 carrot, diced, 1 stalk celery, diced, ½ cup diced yellow onion (75 g), 2 cups diced cremini mushrooms (150 g), 3 cloves garlic, minced, ½ cup diced red bell pepper (50 g), 2 tablespoons tomato paste, ½ teaspoon kosher salt, ¼ teaspoon freshly ground black pepper, 1 tablespoon dried parsley, ½ teaspoon dried thyme, 1 tablespoon soy sauce, 1 tablespoon vegan worcestershire, 2 cups cooked lentils (300 g), ¾ cup cooked brown rice (170 g), ¾ cup quick-cooking oats (75 g), ¼ cup ketchup (70 g), 1 teaspoon maple syrup"
Brussels Sprouts,"1 tablespoon balsamic vinegar, 1 teaspoon honey, 1 lb roasted brussel sprout (455 g)"
Healthy Slow Cooker Spinach Artichoke Dip,"8 oz reduced fat cream cheese (225 g), ¼ cup nonfat greek yogurt (70 g), 2 cups canned artichoke heart (335 g), drained and chopped, 2 cups frozen spinach (310 g), 1 cup low fat mozzarella cheese (100 g)"
Microwaved Egg Breakfast Sandwich,"1 egg, salt, to taste, pepper, to taste, 1 whole wheat english muffin, tomato, to serve, fresh spinach, to serve, avocado, to serve"
Creamy One-Pot Spinach And Egg Breakfast,"3 tablespoons unsalted butter, ½ medium white onion, thinly sliced, 1 teaspoon kosher salt, divided, plus more to taste, 3 cloves garlic, minced, ½ teaspoon red pepper flakes, ¼ teaspoon nutmeg, 2 tablespoons all purpose flour, 1 cup vegetable stock (240 mL), ¾ cup heavy cream (180 mL), ¾ cup parmesan cheese (80 g), freshly grated, plus more for sprinkling, 20 oz frozen spinach (570 g), thawed and squeezed dry, 2 teaspoons fresh lemon juice, 4 large eggs, ½ teaspoon black pepper, freshly ground, toast, for serving"
Pancake Cups,"½ cup flour (60 g), ½ cup milk (120 mL), 3 eggs, 2 tablespoons butter, melted, ½ teaspoon vanilla, topping of your choice"
Penne Alla Vodka From Leftover Sauce,"1 tablespoon olive oil, 1 onion, diced, 2 cloves garlic, minced, 4 fl oz vodka (120 mL), optional, 3 cups tomato sauce (675 g), 1 cup heavy cream (235 mL), 1 lb cooked penne (455 g), parmesan cheese, for serving, fresh parsley, for serving"
Roasted Veggie Summer Salad,"2 cups carrots (240 g), sliced diagonally, 2 cups halved baby potatoes (450 g), 1 cup roughly chopped yellow squash (150 g), 1 cup roughly chopped zucchini (150 g), olive oil, to taste, kosher salt, to taste, freshly ground black pepper, to taste, 1 tablespoon minced fresh oregano leaves, 3 cloves garlic, chopped, mixed salad green, ½ cup sliced radishes (60 g), 1 cup fresh cilantro leaves (40 g), 1 cup fresh flat-leaf parsley leaves (40 g), 3 cloves garlic, ½ teaspoon kosher salt, ½ teaspoon freshly ground black pepper, ¼ cup olive oil (60 mL), 1 lime, juiced, 2 tablespoons red wine vinegar"
