name,ingredients
Keto-Friendly Spinach & Artichoke Chicken Rolls,"1 tablespoon olive oil, 2 cloves garlic, minced, 10 oz fresh spinach (285 g), 8 oz artichoke hearts (170 g), chopped, 2 oz cream cheese (55 g), softened, ½ cup shredded mozzarella cheese (50 g), ⅔ cup grated parmesan cheese (75 g), 1 teaspoon salt, plus more to taste, 1 teaspoon pepper, plus more to taste, 4 boneless, skinless chicken breasts, ½ teaspoon onion powder, ½ teaspoon garlic powder, 1 ⅓ cups cooked riced cauliflower (135 g), for serving, 2 cups cooked broccoli (300 g), for serving"
Turkey And Stuffing Meatloaf,"2 tablespoons unsalted butter, plus more for greasing, 1 ½ cups unseasoned stuffing mix (170 g), ¾ cup chicken stock (180 g), 1 cup yellow onion (150 g), finely diced, ½ cup celery (112 g), finely diced, ½ cup carrot (75 g), finely diced, 1 ½ teaspoons kosher salt, divided, ½ teaspoon freshly ground black pepper, divided, 1 ¼ teaspoons McCormick® Rubbed Sage, divided, 1 ½ lb ground turkey (675 g), 1 large egg, beaten, ½ cup jellied whole-berry cranberry sauce (120 g), ¼ cup ketchup (60 g), 2 teaspoons dijon mustard, ½ teaspoon kosher salt"
Ribeye Steaks With Creamy Mustard Sauce As Made By Kiano Moju,"2 ½ lb ribeye steak (1 kg), room temperature, 1 teaspoon kosher salt, plus more to taste, 1 teaspoon black pepper, plus more to taste, 1 tablespoon olive oil, 1 ½ tablespoons unsalted butter, divided, 1 small shallot, diced, 1 ½ tablespoons capers in brine, ¼ cup dry white wine (60 mL), 2 tablespoons dijon mustard, 2 tablespoons heavy cream, thinly sliced chive, for garnish, potato, roasted, for serving, side salad, for serving"
Bangers And Mash Sausage Rolls,"4 sausages, mashed potato, cold, 4 pieces puff pastry, thawed, 1 egg, onion gravy, optional for a side"
Strawberry Poppy Seed Salad With Grilled Chicken,"2 tablespoons olive oil, 3 tablespoons nonfat greek yogurt, 2 tablespoons red wine vinegar, 1 tablespoon lemon juice, 1 teaspoon honey, 1 teaspoon poppy seed, ½ teaspoon dijon mustard, ¼ teaspoon salt, ¼ teaspoon ground black pepper, 1 boneless, skinless chicken breast, sliced into 1/2-inch (1-cm) pieces, ½ teaspoon salt, ¼ teaspoon ground black pepper, ¼ teaspoon paprika, 2 teaspoons olive oil, 2 cups baby spinach (80 g), ½ cup strawberry (75 g), hulled and sliced, ½ avocado, sliced, 1 tablespoon sliced almond, toasted"
Japanese Ham & Cheese Croquette (Korokke),"8 medium potatoes, peeled, cut into medium-sized chunks, 2 teaspoons salt, 1 cup ham (150 g), chopped into small pieces, ¾ cup cheese (75 g), chopped into small pieces, ½ green onion, chopped, 1 teaspoon pepper, 1 tablespoon milk, 1 cup flour (125 g), 4 eggs, beaten, 2 cups panko breadcrumbs (100 g), oil, for frying, green cabbage, shredded, to serve, tonkatsu sauce, to serve"
Honey Jalapeño Chicken Sliders,"2 lb ground chicken (910 g), 2 tablespoons kosher salt, 1 tablespoon black pepper, 1 teaspoon smoked paprika, 2 teaspoons worcestershire sauce, 1 clove garlic, grated, ½ cup white onion (75 g), grated, nonstick cooking spray, for greasing, 1 ½ cups shredded monterey jack cheese (150 g), 4 medium jalapenoes, cut into 1/4 (6 mm), 1 package sweet slider buns, 3 tablespoons mayonnaise, 6 tablespoons stone ground mustard, 3 tablespoons honey, clover, 1 cup shredded green cabbage (100 g), 1 cup shredded red cabbage (100 g), 2 medium carrots, shredded, 1 teaspoon kosher salt, 1 ½ teaspoons rice vinegar, 2 tablespoons unsalted butter, melted, 1 tablespoon honey, clover, 1 tablespoon sesame seed"
Slow-Cooker Collard Greens And Ham Hocks,"3 ½ lb collard green (1.5 kg), washed, 1 large yellow onion, 2 lb ham (910 g), 1 tablespoon brown sugar, ½ teaspoon black pepper, 2 teaspoons salt, 3 tablespoons apple cider vinegar, 32 oz chicken broth (945 mL)"
Spinach And Artichoke Dip Hasselback Chicken,"4 chicken breasts, 5 cups fresh spinach (200 g), ¾ cup artichoke heart (100 g), drained, rinsed and roughly chopped, 1 teaspoon garlic powder, ¼ cup cream cheese (55 g), ⅓ cup grated mozzarella cheese (35 g)"
Turkey & Cheese Pinwheels,"1 large tortilla, 2 tablespoons mustard, 2 ½ slices cheese, your choice, 3 slices turkey"
One-Pan Herbed Chicken And Veggies,"2 boneless, skinless chicken breasts, 2 cups asparagus (250 g), sliced, 2 cups cherry tomato (400 g), halved, 3 tablespoons olive oil, 1 teaspoon dried basil, 1 teaspoon dried thyme, ½ teaspoon dried rosemary, 1 teaspoon salt, 1 teaspoon black pepper"
Stir Fry Inspired By Migos,"1 cup soy sauce (240 mL), 4 cloves garlic, 2 teaspoons ginger, grated, 2 tablespoons sesame oil, 2 tablespoons rice vinegar, 2 tablespoons honey, ¼ cup creamy peanut butter (60 g), 2 tablespoons oil, divided, 1 lb boneless, skinless chicken breast (455 g), cubed, 1 teaspoon salt, 1 teaspoon black pepper, ½ red onion, thinly sliced, 2 cups broccoli floret (140 g), ¼ red cabbage, thinly sliced, 2 red bell peppers, thinly sliced, 1 ½ cups snap pea (165 g), sliced on the bias, 3 carrots, thinly peeled, 1 lb rice noodle (455 g), cooked, ¼ cup scallion (25 g), thinly sliced on the bias, ½ cup fresh cilantro (20 g), finely chopped, 2 tablespoons sesame seed"
Air Fryer Zesty Chicken Wings,"1 ½ lb chicken wings (680 g), patted dry, 1 ½ teaspoons kosher salt, 1 tablespoon Tasty Zesty Spice Blend"
Cheesy Bacon Egg Cups,"3 slices bread, 3 tablespoons shredded cheese, 6 slices bacon, cooked, 6 eggs, salt, to taste, pepper, to taste, green onion, to taste"
Chicken Cobb Salad With Homemade Ranch,"2 boneless, skinless chicken breasts, salt, to taste, black pepper, to taste, 1 large head romaine lettuce, chopped, ½ red onion, thinly sliced, 1 ½ cups cherry tomato (250 g), halved, 1 avocado, diced, 3 eggs, hard boiled, peeled, and diced, 8 strips bacon, cooked and crumbled, 1 cup greek yogurt (285 g), ⅓ cup milk (80 mL), 1 tablespoon white vinegar, 2 tablespoons fresh parsley, minced, 2 teaspoons fresh dill, minced, ¼ teaspoon onion powder, ⅛ teaspoon garlic powder, ½ teaspoon black pepper, salt, to taste"
The Best Lasagna,"½ lb ground sirloin (225 g), lean, ½ lb mild italian pork sausage (225 g), casing removed, 2 oz prosciutto (55 g), finely chopped, 2 tablespoons olive oil, 1 medium yellow onion, diced, 2 teaspoons kosher salt, plus more to taste, 6 cloves garlic, minced, 1 tablespoon fresh thyme leaves, 1 tablespoon minced fresh oregano leaves, ½ teaspoon red pepper flakes, optional, ½ teaspoon crushed fennel seeds, 2 tablespoons tomato paste, ½ cup dry red wine (120 mL), 28 oz whole tomatoes (830 g), preferably San Marzano, 1 ½ cups passata (300 g), or strained tomatoes, 1 large carrot, peeled, ½ cup unsalted butter (115 g), 1 teaspoon granulated sugar, optional, ½ cup torn fresh basil leaves (20 g), 6 tablespoons unsalted butter, 6 tablespoons all-purpose flour, 6 cups whole milk (¼ L), room temperature, 2 teaspoons kosher salt, ¾ teaspoon garlic powder, ¼ teaspoon freshly grated nutmeg, 1 cup freshly grated parmigiano-reggiano cheese (125 g), nonstick cooking spray, for greasing, 1 lb no-boil lasagna noodles (425 g), hot water, 1 tablespoon olive oil, 1 ½ cups freshly grated fontina cheese (185 g), 1 cup freshly grated low-moisture mozzarella cheese (100 g), 4 oz fresh mozzarella cheese (115 g), torn into small pieces, ¼ cup freshly grated parmigiano-reggiano cheese (30 g), fresh basil leaf, for garnish"
Air Fryer Roast Chicken,"1 whole chicken, 3-4 pound (1.3 -1.8 grams), ½ teaspoon kosher salt, ½ teaspoon freshly ground black pepper, ½ teaspoon garlic powder, ½ teaspoon paprika, 2 tablespoons unsalted butter, room temperature"
Chicken Avocado Pizza,"½ cup olive oil (120 mL), 4 cloves garlic, minced, 1 teaspoon salt, 1 teaspoon black pepper, 1 teaspoon dried oregano, 1 teaspoon chili flakes, 1 crust pizza crust, 2 packets fresh mozzarella cheese, 2 cups chicken breast (280 g), cooked, cut into slices, ½ cup onion (75 g), diced, 3 avocados, 7 grape tomatoes, oil spray"
Orange Chicken & Veggie Stir-fry,"2 boneless, skinless chicken breasts, salt, to taste, ground pepper, to taste, 2 heads broccoli, chopped, 2 carrots, sliced, 1 red bell pepper, sliced, ½ cup orange juice (118 mL), 1 tablespoon soy sauce, 1 tablespoon honey, 1 tablespoon rice vinegar, 2 cloves garlic, minced, ½ teaspoon ginger, minced, ¼ teaspoon orange zest, 1 tablespoon cornstarch"
Bacon Jam Hacks,"1 lb bacon (455 g), thick-cut, cut into 1in (2 1/2 cm) pieces, 1 large yellow onion, finely chopped, 4 cloves garlic, minced, ⅓ cup apple cider vinegar (80 mL), ½ cup dark brown sugar (110 g), packed, ½ cup maple syrup (168 g), ½ teaspoon cayenne, ½ teaspoon ground cumin, 2 teaspoons kosher salt, 1 ½ teaspoons black pepper"
Burrito Cups,"2 tablespoons olive oil, 1 onion, finely diced, 1 ½ cups chicken (200 g), finely diced, salt, to taste, pepper, to taste, 2 cloves garlic, minced, 1 teaspoon chili powder, ½ teaspoon paprika, 1 teaspoon cumin, ½ teaspoon garlic powder, ½ teaspoon cayenne pepper, 1 tomato, diced, 6 flour tortillas, ¼ cup refried beans (50 g), ¼ cup cooked rice (50 g), ½ cup grated cheddar cheese (50 g), sour cream, guacamole, salsa, ¼ cup fresh cilantro (10 g), chopped"
Whole-roasted Chicken and Veggies,"2 carrots, diced, 1 cup butternut squash (125 g), diced, 1 ½ cups broccoli floret (225 g), 2 tablespoons oil, 4 lb small whole chicken (2 kg), salt, to taste, black pepper, to taste, 1 leaf fresh thyme leaf, to taste, 3 sprigs fresh thyme sprigs, for garnish, butcher's twine"
Slow-Cooker Steak Fajitas,"1 yellow onion, sliced, 1 red bell pepper, sliced, 1 yellow bell pepper, sliced, 1 green bell pepper, sliced, 1 ½ lb flank steak (680 g), 2 tablespoons taco seasoning, 4 cloves garlic, minced, 1 lime, juiced, 10 oz diced tomato with green chilli (285 g), 1 can, drained, flour tortilla, or corn tortilla, fresh cilantro, for garnish, optional, cotija cheese, for garnish, optional"
Bacon Chicken-Wrapped Mozzarella Sticks,"2 cups ketchup (480 g), 1 cup tomato sauce (260 g), 1 cup apple cider vinegar (240 mL), 1 teaspoon mustard, ½ cup light brown sugar (110 g), ½ cup granulated sugar (100 g), 8 boneless, skinless chicken tenders, 8 sticks mozzarella cheese, 8 slices bacon, 1 tablespoon fresh parsley, for serving"
Filipino-Style One Pot Chicken Adobo,"2 ½ lb chicken drumstick (1 kg), ¾ cup soy sauce (200 mL), ⅓ cup rice vinegar (80 mL), 15 cloves garlic cloves, 1 tablespoon ground pepper, 5 tablespoons palm sugar, 3 bay leaves"
Ham Egg & Cheddar Pockets,"1 sheet puff pastry, 3 eggs, scrambled, 6 pieces ham, 3 slices cheddar cheese, 1 egg, for egg wash"
One-Pot Ginger Chicken And Rice,"4 chicken thighs, bone-in skin-on, ½ yellow onion, diced small, 1 piece ginger, grated, 2 in (5 cm), 3 cloves garlic, minced, 1 ½ cups jasmine rice (300 g), rinsed well, 2 ½ cups water (360 mL), 1 tablespoon Nakano® Natural Rice Vinegar, 1 tablespoon soy sauce, 1 teaspoon kosher salt,  plus more for seasoning chicken, 6 scallions, thinly sliced, ¼ cup Nakano Natural Rice Vinegar, ½ teaspoon sugar, ¼ teaspoon chili flakes"
Microwave 4-minute BBQ Chicken Nachos,"1 cup rotisserie chicken (125 g), shredded, 3 tablespoons BBQ sauce, 2 large handfuls tortilla chips, ¼ cup pico de gallo (60 g), 1 cup shredded cheddar cheese (100 g), ¼ cup green onion (35 g), thinly sliced, guacamole, to serve, sour cream, to serve"
Simple Spaghetti And Meatballs,"1 onion, peeled and halved, 28 oz crushed tomato (795 g), 1 can, ½ cup unsalted butter (115 g), 1 teaspoon salt, 1 lb ground pork (455 g), 1 lb ground beef (455 g), 1 onion, finely chopped, 2 cloves garlic, minced, 1 cup shredded parmesan cheese (100 g), 1 cup panko breadcrumbs (50 g), ¾ cup fresh parsley (25 g), finely chopped, 2 tablespoons worcestershire, 1 egg, 2 teaspoons salt, 1 teaspoon black pepper, 1 lb spaghetti (455 g), parmesan cheese, to serve"
Cheese-Stuffed Burger Bombs,"2 lb ground beef (910 g), salt, to taste, pepper, to taste, 8 oz cheddar cheese block (225 g), 2 blocks, 2 packages hawaiian sweet roll, roma tomato, sliced, red onion, sliced, lettuce, sriracha mayonnaise"
15-Minute Chicken Noodle Wonton Soup,"4 cups chicken stock (960 mL), 1 cup frozen mixed vegetable (150 g), such as peas and carrots, 20 frozen chicken and vegetable wontons, ½ teaspoon kosher salt, ¼ teaspoon ground black pepper, dried thyme, optional"
Slow Cooker Steak and Veggies,"2 lb lean top sirloin steak (905 g), 1 large white onion, quartered, ½ cup low sodium soy sauce (120 mL), ¼ cup sesame oil (60 mL), 2 tablespoons fresh ginger, minced, 4 cloves garlic, minced, 1 lb brussels sprouts (455 g), hulled and halved, 2 red bell peppers, diced, 2 large carrots, diced, 2 cups brown rice (450 g), cooked"
Enchiladas Verdes Con Pollo As Made By Cuco,"1 lb medium tomatillo (455 g), husks removed, ½ medium white onion, halved, 1 serrano pepper, stemmed, 3 cloves garlic, water, as needed, ½ bunch fresh cilantro, leaves and soft stems roughly chopped, plus more leaves for garnish - about 1 cup (40 G), 1 tablespoon kosher salt, ½ cup low sodium chicken stock (120 mL), ¼ cup vegetable oil (60 mL), divided, 12 thick slices corn tortilla, 3 cups shredded rotisserie chicken (375 g), 5 oz queso fresco (150 g), crumbled, ¼ medium white onion, finely chopped, for garnish, 2 tablespoons mexican crema, for garnish"
Garlic Butter-stuffed Chicken,"8 tablespoons butter, room temperature, 2 cloves garlic, minced, 2 tablespoons fresh parsley, finely chopped, 4 boneless, skinless chicken breasts, 1 cup flour (125 g), 3 eggs, beaten, 2 cups panko breadcrumbs (100 g), oil, for frying, salt, to taste, pepper, to taste"
Egg Cups and Bacon Soldiers,"6 slices pre-sliced sandwich bread, 12 slices streaky bacon, ¼ cup butter (50 g), melted, salt, to taste, pepper, to taste"
Tomato Pesto Parchment-baked Chicken,"parchment paper, or aluminium foil, 12x18 inches (30.5 x 46 cm), 1 chicken breast, 5 oz asparagus (140 g), 1 roma tomato, sliced, 2 tablespoons pesto, 1 tablespoon olive oil, salt, to taste, pepper, to taste"
Garlic And Herb-Marinated Rack Of Lamb,"1 rack of lamb, 3 sprigs fresh thyme, 2 sprigs fresh rosemary, 3 cloves garlic, 1 tablespoon salt, 1 tablespoon pepper, 1 tablespoon chilli powder, 2 tablespoons olive oil, ½ lemon, juiced, 1 cup red wine (240 mL), we used malbec"
Steak Fajitas Skewers,"2 lb sirloin steak (900 g), cut into 1-inch cubes, 1 tablespoon cumin, 1 tablespoon chili powder, 1 tablespoon garlic powder, 1 teaspoon salt, 1 teaspoon pepper, 2 green bell peppers, cut into 1-inch pieces, 2 red bell peppers, cut into 1-inch pieces, 1 large white onion, cut into 1-inch pieces, 8 skewers bamboo skewer, soaked in water for 20 minutes"
Pepperoni Pizza Monkey Bread,"nonstick cooking spray, for greasing, 2 cans flaky biscuit dough, 16 ounce (455 G), 3 cups marinara sauce (780 g), divided, 64 slices pepperoni, 2 cups shredded mozzarella cheese (200 g), divided, ¼ cup olive oil (60 mL), 1 tablespoon dried oregano, 1 teaspoon red pepper flakes, ½ cup grated parmesan cheese (55 g), 2 tablespoons fresh parsley, chopped. for garnish"
Penne Alla Vodka With Bacon,"½ lb dried penne pasta (225 g), 4 strips bacon, finely diced, 2 tablespoons unsalted butter, divided, 1 large shallot, finely diced, ½ teaspoon red pepper flakes, 4 cloves garlic, minced, 3 tablespoons vodka, 1 can crushed san marzano tomato, pushed through a fine-mesh strainer, 1 teaspoon kosher salt, 1 teaspoon freshly ground black pepper, ½ cup heavy cream (120 mL), 1 tablespoon butter, ½ cup grated parmesan cheese (55 g), and romano cheeses, burrata, olive oil, freshly ground black pepper, fresh basil, chopped"
Cheesy Chicken Potato Skins,"4 russet potatoes, oil, 2 shredded chicken breasts, 1 ½ cups cheddar cheese (150 g), 4 oz cream cheese (115 g), ½ cup spinach (90 g), cooked, salt, to taste, pepper, to taste"
Greek Stuffed Peppers,"4 large red bell peppers, ½ small red onion, minced, ½ lb ground beef (225 g), 90% lean, 3 oz feta cheese, crumbled, 6 kalamata olives, pitted and roughly chopped, ¼ cup fresh parsley leaf (10 g), chopped, ¼ cup fresh mint leaf (10 g), chopped, kosher salt, black pepper, freshly ground"
Pulled Pork-Stuffed Milk Buns,"3 tablespoons water, 3 tablespoons whole milk, 2 tablespoons bread flour, 3 ¼ cups bread flour (410 g), divided, ¼ cup sugar (50 g), 1 teaspoon salt, 1 tablespoon instant yeast, 1 cup whole milk (240 mL), warm to the touch, ¼ cup unsalted butter (60 g), 1/2 stick, melted, 1 large egg, 1 tablespoon vegetable oil, 1 ¼ cups pulled pork (310 g), 1 large egg, mixed with 1 tablespoon milk"
Shrimp And Sausage Stir-fry,"2 tablespoons oil, divided, 1 lb raw shrimp (455 g), peeled and deveined, 2 teaspoons chesapeake bay seasoning, 6 oz sausage (170 g), ½ cup water (120 mL), ½ yellow onion, diced, 1 red bell pepper, diced, 1 green bell pepper, diced, 1 zucchini, chopped, ½ cup corn (85 g), 1 carrot, diced, 2 cloves garlic, minced, ¼ cup chicken broth (60 mL), ½ teaspoon salt, ¼ teaspoon pepper, fresh parsley, chopped, for serving, rice, cooked, for serving"
Cider Pulled Pork,"4 lb pork shoulder (2 kg), 1 cup cider (250 mL), 2 teaspoons salt, 2 tablespoons smoked paprika, 2 tablespoons dark muscovado sugar, 1 tablespoon pepper, 1 coleslaw, to taste, 1 BBQ sauce, to taste, 1 brioche bun, to taste"
Raspberry Chipotle Chicken Thighs,"4 tablespoons garlic powder, divided, 4 tablespoons onion powder, divided, 2 tablespoons smoked paprika, 2 tablespoons kosher salt, plus more to taste, 2 tablespoons freshly ground black pepper, plus more to taste, 6 boneless skinless chicken thighs, 2 tablespoons olive oil, 1 tablespoon unsalted butter, 6 oz raspberry (170 g), 2 tablespoons brown sugar, 1 tablespoon chipotle powder, ½ cup ketchup (120 g), 1 tablespoon mesquite liquid smoke, nonstick cooking spray, for greasing, 1 tablespoon fresh flat-leaf parsley, minced, for garnish"
Easy Flap Steak,"2 lb flap steak (905 g), ½ cup soy sauce (120 mL), ½ teaspoon pepper, 5 cloves garlic, smashed, 4 tablespoons canola oil"
School Lunch Prep For The Week,"whole wheat bread, sliced mozzarella cheese, sliced cheddar cheese, sliced deli ham, sliced deli turkey, condiment packet, wheat cracker, pretzel, 2 cups cheese crackers (125 g), whole wheat tortilla, chopped lettuce, sliced cheddar cheese, sliced deli ham, sliced mozzarella cheese, sliced deli chicken, condiment packet, sliced strawberry, blueberry, ¼ cup grapes (25 g), sliced yellow bell pepper, sliced carrot, sliced red bell pepper, sliced"
Pizza Bagels,"½ cup pizza sauce (115 g), ¼ cup shredded mozzarella cheese (25 g), ¼ cup mini pepperoni (35 g), 2 bagels, halved"
Chicken & Veggie Spring Rolls,"2 cloves garlic, 1 tablespoon ginger, 2 chicken breasts, salt, to taste, black pepper, to taste, 1 cup shiitake mushrooms (75 g), 1 cup cabbage (100 g), 1 cup carrot (120 g), ¼ cup scallions (25 g), 1 packet egg roll wrappers, 1 egg, for egg wash, oil, for frying, hoisin sauce, optional, for dipping"
